Col_A_Block_1,Col_B_Block_1,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
601,Hathras,9054.0,9523.0,8243.0,8813.0,9396.0,8733.0,9915.0,8122.0,9440.0,11910.0,13147.0,11976.0,14423.0,13419.0,13545.0,15978.0,16426.0,18697.0,21692.0,23475.0,25989.0,19917.0,29479.0,29788.0,32261.0,38911.0,38527.0,39937.0,34840.0,35915.0,37422.0
602,Jalaun,8137.0,7032.0,8508.0,10006.0,12056.0,8492.0,11874.0,13636.0,15544.0,15033.0,17365.0,15968.0,15257.0,9232.0,13118.0,14748.0,12395.0,2897.0,10564.0,13062.0,10114.0,10292.0,45674.0,47213.0,49177.0,59432.0,60231.0,62606.0,59555.0,64875.0,67446.0
603,Jaunpur,22662.0,24897.0,20289.0,21546.0,18855.0,11393.0,17814.0,9409.0,14791.0,20828.0,15417.0,7315.0,7633.0,7925.0,9542.0,13688.0,8709.0,13708.0,18909.0,13952.0,14117.0,11296.0,47342.0,48168.0,55314.0,76665.0,76896.0,81414.0,86786.0,90584.0,99555.0
604,Jhansi,13875.0,16544.0,16169.0,19813.0,20044.0,16935.0,20517.0,20432.0,21052.0,23459.0,23155.0,20675.0,20877.0,19495.0,21016.0,24429.0,22665.0,22993.0,25344.0,24870.0,25710.0,25158.0,60191.0,63277.0,67036.0,76876.0,80049.0,84395.0,81347.0,87525.0,93406.0
605,Kannauj,3336.0,3875.0,4398.0,5255.0,5209.0,2237.0,4021.0,2915.0,4940.0,5182.0,5008.0,3487.0,10049.0,10458.0,10731.0,11226.0,5077.0,5326.0,5633.0,5292.0,13710.0,19532.0,31789.0,36764.0,37129.0,39418.0,38545.0,39150.0,37387.0,38747.0,41884.0
606,Kanpur Dehat,5351.0,6610.0,6855.0,9128.0,8792.0,6921.0,7926.0,8234.0,9249.0,9771.0,7886.0,7272.0,6398.0,5673.0,7479.0,9287.0,9373.0,7936.0,9167.0,8769.0,9462.0,10928.0,36794.0,38171.0,39213.0,48568.0,50242.0,53086.0,52352.0,55707.0,61501.0
607,Kanpur Nagar,24867.0,26366.0,25354.0,27685.0,27089.0,26073.0,26597.0,25059.0,28509.0,30197.0,28934.0,28003.0,27478.0,26512.0,27243.0,29744.0,29497.0,31754.0,31726.0,31361.0,31550.0,31333.0,52674.0,54487.0,55553.0,64618.0,67804.0,72807.0,71855.0,73984.0,78550.0
608,Kasganj,3371.0,3134.0,4556.0,5464.0,3396.0,1727.0,3146.0,2721.0,3864.0,4443.0,3827.0,4405.0,4612.0,1484.0,2149.0,3008.0,2655.0,1577.0,3781.0,2702.0,4735.0,3945.0,20485.0,21802.0,23774.0,31307.0,29010.0,31723.0,30496.0,30639.0,30982.0
609,Kaushambi,11026.0,11900.0,11950.0,14000.0,14134.0,14791.0,15757.0,13879.0,16183.0,16125.0,15288.0,14081.0,14906.0,14378.0,14288.0,18014.0,15660.0,16711.0,18758.0,17798.0,18664.0,20149.0,34265.0,35469.0,36679.0,44070.0,43708.0,45921.0,47264.0,47460.0,53241.0
610,Kushinagar,7033.0,8923.0,8136.0,12101.0,10753.0,8726.0,10145.0,5047.0,9453.0,10527.0,8698.0,7531.0,6144.0,7601.0,7277.0,6321.0,9149.0,7586.0,7888.0,7338.0,5483.0,10396.0,29772.0,30429.0,32967.0,42550.0,46730.0,51240.0,50252.0,50132.0,58810.0
611,Lakhimpur Kheri,10574.0,11790.0,17161.0,14985.0,17372.0,9319.0,15482.0,13202.0,15904.0,19457.0,14171.0,9195.0,11794.0,14623.0,14498.0,32724.0,33300.0,19711.0,25726.0,28884.0,16147.0,16059.0,76341.0,74846.0,82895.0,104305.0,104722.0,107532.0,103190.0,106170.0,112087.0
612,Lalitpur,2081.0,2729.0,2620.0,3335.0,3444.0,3361.0,4017.0,4102.0,5087.0,5946.0,5949.0,4767.0,5617.0,4608.0,4377.0,6683.0,5233.0,5564.0,7431.0,6140.0,6694.0,7891.0,44164.0,48864.0,49725.0,58593.0,57741.0,60952.0,57547.0,58625.0,61433.0
613,Lucknow,26826.0,28136.0,28746.0,33670.0,33670.0,33167.0,33607.0,36183.0,39819.0,40742.0,42100.0,41082.0,43854.0,44829.0,44901.0,49677.0,48306.0,54853.0,53363.0,59834.0,64238.0,64141.0,81623.0,86536.0,87031.0,94111.0,97630.0,99006.0,96151.0,98642.0,104943.0
614,Maharajganj,3513.0,4933.0,4733.0,6078.0,5115.0,3315.0,3653.0,2618.0,4195.0,5960.0,5346.0,7378.0,4992.0,2410.0,3745.0,4013.0,8042.0,4918.0,9142.0,5794.0,3748.0,5868.0,33309.0,32834.0,35971.0,47324.0,64395.0,49089.0,46181.0,48087.0,54640.0
615,Mahoba,1508.0,1904.0,1899.0,3028.0,3541.0,3274.0,3554.0,3487.0,4655.0,4123.0,4794.0,4152.0,4591.0,3457.0,4578.0,6735.0,5018.0,1598.0,6747.0,7839.0,7640.0,7632.0,27733.0,28803.0,31106.0,36995.0,39100.0,40031.0,35680.0,38815.0,41811.0
616,Mainpuri,5426.0,5383.0,8225.0,8789.0,7082.0,4801.0,7880.0,6420.0,7284.0,7103.0,5747.0,6205.0,13714.0,14527.0,17565.0,15729.0,9580.0,4994.0,10475.0,8954.0,23109.0,27977.0,44557.0,48004.0,50331.0,58628.0,57845.0,57293.0,52874.0,52502.0,55952.0
617,Mathura,17142.0,18845.0,20434.0,23455.0,25369.0,24176.0,25756.0,30513.0,32992.0,38914.0,35753.0,35949.0,38017.0,37372.0,35079.0,41524.0,42676.0,48413.0,42666.0,42260.0,53235.0,49071.0,64730.0,65409.0,66308.0,80508.0,81874.0,84815.0,80078.0,85094.0,93096.0
618,Mau,14301.0,14384.0,14773.0,17275.0,15919.0,7914.0,13189.0,7900.0,10603.0,12406.0,8982.0,4649.0,5901.0,5924.0,6525.0,10176.0,8129.0,4732.0,13015.0,18960.0,17303.0,12293.0,34716.0,34734.0,41046.0,52634.0,53134.0,58919.0,54482.0,52822.0,59844.0
619,Meerut,29157.0,27738.0,28812.0,32332.0,30947.0,29549.0,32457.0,27421.0,28352.0,33484.0,30539.0,27600.0,28437.0,28349.0,28972.0,33734.0,31758.0,33665.0,33122.0,34999.0,41306.0,41595.0,56119.0,58837.0,65497.0,80182.0,71494.0,75826.0,72305.0,77052.0,85540.0
620,Mirzapur,11195.0,12096.0,11250.0,12932.0,14208.0,12655.0,14183.0,9636.0,12290.0,14883.0,12238.0,8541.0,9187.0,8438.0,7933.0,11395.0,8327.0,10814.0,13059.0,13014.0,15140.0,13106.0,47406.0,48303.0,50321.0,71088.0,73966.0,78475.0,81006.0,85033.0,92467.0
621,Moradabad,10923.0,10091.0,11672.0,14286.0,14101.0,11287.0,13712.0,14199.0,15406.0,16994.0,15169.0,15141.0,19066.0,15180.0,19104.0,20979.0,18263.0,17351.0,20284.0,18582.0,22182.0,20748.0,36669.0,38379.0,42376.0,53939.0,48403.0,49681.0,48259.0,51838.0,55450.0
622,Muzaffarnagar,20779.0,18251.0,18196.0,20937.0,21661.0,14202.0,21086.0,17086.0,18443.0,24951.0,22076.0,19804.0,21792.0,20068.0,20712.0,25233.0,22265.0,24681.0,25450.0,25291.0,29530.0,32200.0,45315.0,47307.0,52089.0,66064.0,59186.0,61924.0,57924.0,62487.0,71954.0
623,Pilibhit,6138.0,6193.0,6526.0,5669.0,6044.0,3096.0,4857.0,4451.0,4457.0,6192.0,5737.0,3128.0,5122.0,5848.0,6678.0,10283.0,11463.0,4041.0,9107.0,6841.0,7114.0,6418.0,34168.0,33091.0,34892.0,46398.0,45328.0,46954.0,42986.0,46883.0,51767.0
624,Pratapgarh,12682.0,12801.0,13592.0,15743.0,19919.0,17873.0,19297.0,11539.0,15114.0,19041.0,12474.0,5657.0,6150.0,6732.0,6295.0,10029.0,6881.0,7966.0,13851.0,16618.0,17125.0,26836.0,45934.0,48414.0,53861.0,67527.0,66700.0,66733.0,69684.0,69650.0,74922.0
625,Rae Bareli,10817.0,10674.0,11988.0,12706.0,13933.0,11650.0,12407.0,9467.0,14988.0,14733.0,13275.0,10223.0,9345.0,9831.0,9421.0,14251.0,12251.0,10125.0,15139.0,10332.0,12468.0,18361.0,43983.0,44619.0,47556.0,62892.0,61835.0,62979.0,61002.0,59991.0,64354.0
626,Rampur,10626.0,8783.0,13110.0,14440.0,16339.0,10076.0,13501.0,10903.0,11883.0,15435.0,10217.0,8664.0,12321.0,10903.0,13769.0,17075.0,14635.0,12942.0,17801.0,18324.0,24081.0,22556.0,37984.0,38864.0,42356.0,54729.0,49213.0,51572.0,50482.0,54230.0,58608.0
627,Saharanpur,20950.0,21203.0,20230.0,20428.0,22730.0,15251.0,20430.0,17061.0,20120.0,26680.0,38132.0,37577.0,32921.0,23237.0,24223.0,37311.0,36626.0,38598.0,27451.0,29583.0,26062.0,26690.0,54625.0,57463.0,66045.0,82765.0,75502.0,77958.0,72575.0,81513.0,91869.0
628,Sambhal,5828.0,6134.0,8036.0,10220.0,10837.0,7047.0,9245.0,9162.0,8584.0,9635.0,7643.0,7883.0,12227.0,8636.0,11650.0,13178.0,10467.0,7883.0,10434.0,9559.0,12069.0,13809.0,29279.0,30148.0,34007.0,43887.0,41512.0,44600.0,41727.0,42490.0,44270.0
629,Sant Kabir Nagar,3827.0,4581.0,4457.0,5493.0,3534.0,2841.0,3343.0,5187.0,5761.0,3829.0,3630.0,1880.0,2968.0,2736.0,3581.0,3428.0,2868.0,6821.0,6457.0,6922.0,3149.0,6685.0,15398.0,16039.0,17986.0,22167.0,22776.0,23194.0,20979.0,22393.0,24747.0
630,Sant Ravi Das Nagar,8232.0,9311.0,8400.0,9229.0,8565.0,8516.0,10501.0,7168.0,8383.0,9282.0,6953.0,6200.0,6695.0,7450.0,7023.0,8793.0,6600.0,8754.0,8052.0,9511.0,10890.0,9243.0,15966.0,15743.0,17378.0,24846.0,25711.0,28236.0,29046.0,32339.0,36446.0
631,Shahjahanpur,8286.0,7324.0,11281.0,10853.0,12905.0,7831.0,13138.0,11704.0,11522.0,13742.0,10813.0,7893.0,9552.0,10105.0,9244.0,18147.0,19405.0,14501.0,18460.0,17175.0,15706.0,14102.0,53216.0,53869.0,56471.0,70097.0,70925.0,75561.0,74545.0,77038.0,84070.0
632,Shamli,11009.0,9394.0,9489.0,10933.0,10848.0,4919.0,10503.0,6472.0,8883.0,12780.0,10422.0,8431.0,9806.0,8809.0,8557.0,10532.0,9753.0,11857.0,12127.0,14615.0,18118.0,17085.0,20387.0,19719.0,22286.0,30403.0,28441.0,28714.0,26068.0,27640.0,30794.0
633,Shravasti,2724.0,2701.0,2629.0,3760.0,2816.0,2652.0,3407.0,3869.0,4302.0,5676.0,4519.0,3045.0,3562.0,3368.0,3473.0,5581.0,5269.0,5502.0,4558.0,7208.0,3489.0,4656.0,31265.0,35919.0,35992.0,45621.0,46669.0,49034.0,46677.0,47810.0,51716.0
634,Siddharth Nagar,2258.0,3170.0,3692.0,4695.0,3694.0,1752.0,2787.0,3720.0,4072.0,2858.0,2583.0,1855.0,3639.0,6392.0,6920.0,8926.0,6407.0,3462.0,9038.0,5374.0,3756.0,3446.0,36401.0,35675.0,41132.0,50667.0,74568.0,51859.0,46042.0,55900.0,56879.0
635,Sitapur,7223.0,6037.0,7615.0,9328.0,10735.0,5615.0,11429.0,8535.0,12535.0,12711.0,11979.0,5865.0,7634.0,8154.0,11165.0,22881.0,25125.0,16998.0,18318.0,18712.0,10507.0,11153.0,56831.0,58830.0,62386.0,78421.0,82472.0,86924.0,88570.0,90876.0,95977.0
636,Sonbhadra,14245.0,13903.0,14521.0,17020.0,16629.0,15142.0,18197.0,16698.0,18862.0,18752.0,19871.0,19028.0,20228.0,19057.0,16859.0,21013.0,18677.0,19226.0,22161.0,26578.0,25340.0,24160.0,64069.0,68642.0,64339.0,88210.0,91603.0,94396.0,84627.0,92880.0,102797.0
637,Sultanpur,9199.0,11743.0,10597.0,12529.0,12744.0,11343.0,11024.0,8889.0,7087.0,10190.0,6700.0,3822.0,3704.0,4161.0,3418.0,5231.0,2817.0,7398.0,11001.0,9767.0,11180.0,6462.0,31250.0,29847.0,32659.0,43506.0,44296.0,47348.0,48610.0,49173.0,51746.0
638,Unnao,10451.0,9803.0,11387.0,9761.0,11255.0,8459.0,13294.0,11125.0,15931.0,13130.0,10685.0,11510.0,11700.0,11852.0,11280.0,16259.0,17756.0,16458.0,16589.0,14490.0,14370.0,14642.0,52161.0,55736.0,58208.0,71033.0,73664.0,75906.0,75074.0,77155.0,82154.0
639,Varanasi,20046.0,20787.0,20389.0,22828.0,23027.0,21135.0,22556.0,22002.0,23933.0,24880.0,20708.0,19353.0,19365.0,19125.0,18769.0,20587.0,19889.0,23375.0,22059.0,21906.0,27863.0,24591.0,36419.0,36314.0,39748.0,52891.0,54263.0,55441.0,56242.0,59134.0,64396.0
640,Almora,899.0,1543.0,1541.0,2926.0,2942.0,1936.0,3042.0,5611.0,5112.0,3985.0,4088.0,6240.0,11051.0,3828.0,6788.0,11045.0,11381.0,7823.0,13574.0,12405.0,15931.0,16520.0,30079.0,30284.0,28397.0,32730.0,33155.0,34542.0,30099.0,32799.0,36701.0
641,Bageshwar,348.0,580.0,582.0,746.0,767.0,273.0,932.0,1533.0,1271.0,1031.0,1352.0,1727.0,3601.0,1184.0,1807.0,3006.0,2989.0,1692.0,4275.0,4297.0,4951.0,4307.0,12775.0,13823.0,12087.0,21943.0,21568.0,21145.0,14282.0,14958.0,16964.0
642,Chamoli,0.0,112.0,217.0,306.0,222.0,353.0,660.0,1500.0,2284.0,2669.0,1975.0,2412.0,4065.0,1252.0,2357.0,4859.0,4572.0,2993.0,5773.0,5831.0,6146.0,4545.0,33469.0,36138.0,30657.0,77973.0,74484.0,74665.0,31665.0,37007.0,39366.0
643,Chamoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,500.0,525.0,0.0,0.0,0.0
644,Champawat,0.0,77.0,92.0,111.0,162.0,35.0,151.0,323.0,211.0,84.0,104.0,244.0,645.0,452.0,589.0,703.0,675.0,429.0,1126.0,910.0,1701.0,1878.0,14225.0,15249.0,14092.0,16424.0,16062.0,17801.0,10129.0,16788.0,17038.0
645,Dehradun,12991.0,12488.0,12658.0,17317.0,18038.0,17551.0,19212.0,23330.0,24202.0,25673.0,26887.0,26698.0,31493.0,32376.0,33800.0,38439.0,34946.0,38162.0,41056.0,40540.0,44083.0,42354.0,51152.0,55491.0,54136.0,63258.0,60002.0,66791.0,61515.0,69473.0,76514.0
646,Garhwal,2159.0,3129.0,2994.0,4919.0,5704.0,4758.0,5929.0,9226.0,11918.0,12076.0,9959.0,11847.0,18790.0,10969.0,12369.0,15821.0,14763.0,11326.0,16178.0,20046.0,20605.0,20606.0,46753.0,49048.0,47842.0,59627.0,59843.0,58285.0,45075.0,60841.0,65350.0
647,Hardwar,11577.0,10659.0,9964.0,13064.0,12822.0,10255.0,13674.0,13157.0,14339.0,17801.0,20663.0,20092.0,24306.0,25431.0,27390.0,37253.0,37068.0,42430.0,39485.0,42583.0,47200.0,45868.0,58821.0,58649.0,58465.0,65766.0,61144.0,66974.0,63039.0,73371.0,77208.0
648,Nainital,4480.0,5948.0,5485.0,8077.0,7797.0,7981.0,8877.0,11962.0,11754.0,12750.0,13493.0,14080.0,17622.0,15941.0,18294.0,21729.0,22034.0,20050.0,23798.0,24783.0,26833.0,26960.0,44839.0,47512.0,44782.0,53037.0,49199.0,53483.0,44808.0,56469.0,58535.0
649,Pithoragarh,610.0,790.0,829.0,1204.0,1474.0,986.0,1360.0,2508.0,1916.0,1988.0,1789.0,2647.0,4432.0,2064.0,2507.0,3546.0,3066.0,2461.0,5757.0,4773.0,7126.0,7408.0,30216.0,32870.0,31778.0,70972.0,69202.0,65767.0,32607.0,30969.0,32479.0
650,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0,1829.0,1918.0,0.0,0.0,0.0
651,Rudraprayag,5.0,5.0,21.0,9.0,5.0,15.0,45.0,459.0,530.0,700.0,210.0,447.0,975.0,158.0,440.0,807.0,775.0,331.0,1233.0,1111.0,1747.0,1335.0,7707.0,8516.0,6840.0,12839.0,12443.0,12300.0,7308.0,8644.0,9130.0
652,Tehri Garhwal,2063.0,1994.0,2202.0,2911.0,3198.0,2796.0,4493.0,8715.0,10120.0,11387.0,8616.0,9216.0,13012.0,11380.0,13735.0,17064.0,17380.0,16545.0,19771.0,18452.0,23067.0,21703.0,41528.0,42126.0,38937.0,49467.0,48367.0,48355.0,42045.0,46854.0,50431.0
653,Udham Singh Nagar,17541.0,19949.0,19644.0,26132.0,26205.0,25804.0,26402.0,30909.0,30719.0,32609.0,33930.0,33857.0,38139.0,34745.0,37801.0,46009.0,49099.0,49964.0,44868.0,50501.0,55082.0,54738.0,67364.0,68039.0,65976.0,74993.0,69999.0,77760.0,75885.0,83921.0,87909.0
654,Uttarkashi,375.0,318.0,229.0,443.0,433.0,478.0,576.0,1395.0,1968.0,2060.0,1878.0,1954.0,3517.0,2991.0,3681.0,4814.0,5439.0,3342.0,4371.0,4610.0,3597.0,3333.0,27413.0,28485.0,24572.0,69377.0,66255.0,64271.0,28286.0,24853.0,33450.0
655,Uttarkashi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9394.0,9092.0,9394.0,0.0,0.0,0.0
656,Alipurduar,3912.0,4509.0,3856.0,5124.0,6657.0,6935.0,7699.0,8897.0,10423.0,10866.0,11316.0,6724.0,11219.0,10922.0,8976.0,12833.0,11868.0,10554.0,12232.0,12993.0,13333.0,16719.0,26076.0,28987.0,25004.0,31133.0,31388.0,33403.0,31179.0,33893.0,36734.0
657,Bankura,12415.0,15568.0,17342.0,23883.0,28532.0,23250.0,26235.0,28049.0,33809.0,31191.0,39801.0,28653.0,38030.0,36386.0,32501.0,40445.0,39061.0,42190.0,31720.0,42625.0,41951.0,39453.0,80934.0,87866.0,81351.0,91882.0,91242.0,93103.0,93119.0,94227.0,97378.0
658,Barddhaman,61379.0,67205.0,63561.0,76277.0,77471.0,73658.0,77318.0,81742.0,85993.0,89672.0,92457.0,85209.0,96844.0,91490.0,82968.0,94547.0,92513.0,102577.0,94260.0,105059.0,110996.0,112424.0,139172.0,148440.0,145119.0,162190.0,162681.0,165685.0,169937.0,173006.0,176496.0
659,Birbhum,16825.0,20842.0,19137.0,22867.0,25760.0,23052.0,24327.0,26508.0,30847.0,32736.0,34652.0,30131.0,34997.0,33511.0,30386.0,33212.0,32547.0,31185.0,25141.0,31257.0,37658.0,40566.0,59898.0,64253.0,64246.0,76067.0,76098.0,78844.0,79036.0,81070.0,85069.0
660,Dakshin Dinajpur,2892.0,3175.0,3003.0,3039.0,5271.0,4453.0,3583.0,4466.0,4278.0,3497.0,5448.0,3751.0,6339.0,8997.0,7237.0,10000.0,9196.0,7928.0,8263.0,10770.0,15122.0,18200.0,23142.0,25322.0,23713.0,26013.0,26676.0,27827.0,28877.0,31736.0,32983.0
661,Darjiling,7345.0,7321.0,7704.0,10596.0,12222.0,12011.0,11735.0,14326.0,15842.0,15219.0,15291.0,11483.0,16700.0,17055.0,16291.0,20732.0,20922.0,21735.0,22866.0,22533.0,23984.0,25696.0,32804.0,35050.0,31044.0,39349.0,38275.0,40412.0,36805.0,40369.0,45374.0
662,Haora,19472.0,18918.0,19487.0,23388.0,21444.0,22275.0,23090.0,24699.0,26627.0,26567.0,26401.0,26324.0,29039.0,28918.0,27700.0,31113.0,31161.0,34246.0,32586.0,32704.0,38398.0,40248.0,38802.0,41629.0,39554.0,42624.0,43315.0,47229.0,47520.0,49676.0,52190.0
663,Hugli,34122.0,31268.0,31788.0,39429.0,38204.0,40247.0,39966.0,42194.0,45257.0,44988.0,45826.0,40979.0,45814.0,44799.0,41457.0,47967.0,46335.0,52163.0,47299.0,46191.0,53628.0,53888.0,54472.0,59800.0,54816.0,61310.0,63425.0,67511.0,67684.0,73540.0,79421.0
664,Jalpaiguri,7923.0,8866.0,7850.0,9944.0,12080.0,11777.0,12093.0,12959.0,15719.0,15282.0,16334.0,10612.0,17476.0,17250.0,14141.0,21295.0,20217.0,19521.0,21561.0,26521.0,27691.0,31016.0,40901.0,43691.0,41054.0,47649.0,47808.0,52941.0,51729.0,54717.0,59785.0
665,Koch Bihar,4600.0,4342.0,4278.0,5569.0,7158.0,8243.0,8809.0,8460.0,10102.0,8761.0,11712.0,6037.0,11240.0,11781.0,10509.0,15196.0,13733.0,11210.0,14574.0,13586.0,16332.0,24625.0,39552.0,43355.0,39172.0,43878.0,45053.0,48742.0,48598.0,49875.0,52348.0
666,Kolkata,7503.0,7548.0,7538.0,7549.0,7546.0,7439.0,7440.0,7439.0,7438.0,7440.0,7440.0,7440.0,7080.0,7306.0,7320.0,7320.0,7200.0,6844.0,6844.0,7308.0,7560.0,7560.0,7557.0,7559.0,7557.0,7556.0,7555.0,7559.0,7559.0,7559.0,7559.0
667,Maldah,8103.0,9660.0,9370.0,9159.0,13182.0,12332.0,10597.0,11917.0,13565.0,13049.0,15023.0,11353.0,17582.0,17906.0,14333.0,17918.0,17877.0,13529.0,13383.0,17300.0,19376.0,21945.0,41173.0,46497.0,44399.0,50464.0,49488.0,52385.0,54503.0,57758.0,61522.0
668,Murshidabad,18128.0,21099.0,19235.0,21837.0,24295.0,19658.0,19608.0,25437.0,27324.0,27214.0,29487.0,20142.0,32666.0,33787.0,28129.0,34096.0,35498.0,30915.0,33878.0,37813.0,44684.0,47212.0,71309.0,75092.0,71821.0,83031.0,81803.0,86798.0,91053.0,94824.0,99537.0
669,Nadia,23684.0,26186.0,25297.0,31449.0,30589.0,31408.0,31699.0,32857.0,32972.0,35855.0,35299.0,28162.0,37770.0,36275.0,30026.0,35733.0,36810.0,38133.0,36228.0,42319.0,44203.0,49015.0,55975.0,63188.0,58464.0,72822.0,67568.0,69859.0,71992.0,76976.0,80693.0
670,North 24 Parganas,34795.0,37710.0,35816.0,40654.0,41095.0,43494.0,44574.0,46196.0,45605.0,46956.0,47736.0,47039.0,55889.0,53736.0,49796.0,56807.0,55847.0,63152.0,57104.0,65314.0,68859.0,75768.0,83536.0,88645.0,82939.0,94937.0,93284.0,99097.0,97513.0,103637.0,106897.0
671,Pashchim Medinipur,13696.0,17230.0,19368.0,22120.0,27289.0,18936.0,26657.0,29096.0,31211.0,21633.0,38920.0,27501.0,43353.0,41529.0,36806.0,45529.0,38347.0,44649.0,38789.0,50810.0,54880.0,53284.0,105529.0,112572.0,107190.0,121952.0,126041.0,127514.0,127990.0,133938.0,142180.0
672,Purba Medinipur,9475.0,11986.0,14639.0,17713.0,18222.0,15304.0,20607.0,21627.0,26259.0,23724.0,28475.0,26065.0,31762.0,29590.0,27188.0,32995.0,31000.0,32902.0,33366.0,37027.0,44044.0,44885.0,57847.0,67501.0,59989.0,65967.0,67999.0,70002.0,70700.0,76989.0,79631.0
673,Puruliya,8289.0,9768.0,11956.0,14424.0,15517.0,10930.0,13347.0,12965.0,16240.0,11297.0,18545.0,14326.0,22067.0,20419.0,17339.0,21012.0,20738.0,20669.0,18166.0,22052.0,19621.0,20149.0,68136.0,72971.0,68868.0,77743.0,78387.0,77764.0,76706.0,76577.0,81246.0
674,South 24 Parganas,24779.0,27382.0,27797.0,32408.0,34420.0,34555.0,36451.0,38823.0,41241.0,41829.0,45054.0,40731.0,50312.0,46329.0,41924.0,52144.0,48328.0,55988.0,51381.0,58046.0,61631.0,68717.0,95013.0,105710.0,100495.0,112185.0,112967.0,124416.0,117597.0,122103.0,125026.0
675,Uttar Dinajpur,3913.0,4918.0,5361.0,6847.0,9454.0,8878.0,8610.0,9280.0,11607.0,11212.0,12251.0,9238.0,15386.0,17340.0,15653.0,21190.0,18640.0,18521.0,17907.0,23894.0,31523.0,35095.0,40585.0,44023.0,41615.0,45984.0,47867.0,50510.0,53928.0,55730.0,57675.0
